,times,0,1,20
157,4768.611697714474,0.9999713041849044,0.9994779430083351,0.999968046327034
158,5415.871378079487,0.9999229121583353,0.9994938852837594,0.9999845024871244
159,6150.985788580504,0.9999730243527769,0.9995498315423405,0.999962190467697
160,6985.879746785263,0.999884817033228,0.9995372928827806,0.9999793331897253
161,7934.096665797492,0.9999827432026683,0.9996131070990916,0.9999480947062483
162,9011.018251665037,0.9998311233455526,0.99956140241502,0.9999804111759514
163,10234.114021054527,0.9999938235386798,0.9996727432460054,0.9999229491382644
164,11623.224686798543,0.9997816205814317,0.9995638969975773,0.9999823833030106
165,13200.88400831422,0.9999681278375829,0.9997279882650898,0.9998934204852259
166,14992.68432786047,0.9997876149830106,0.9995570925532051,0.9999760094148181
167,17027.69172225905,0.9998394803890788,0.9997546531892378,0.9998730338923109
168,19338.91750455232,0.999870640785741,0.9995803230314311,0.9999410836797114
169,21963.853724165514,0.9996386348896109,0.999696553514478,0.9998839837888402
170,24945.081352303165,0.9999072489740899,0.9996735526028036,0.9998483587475118
171,28330.961018393296,0.9996176710157654,0.9995345384893687,0.9999351257724146
172,32176.417502507356,0.9996772676578007,0.9997705976859722,0.9997157270147099
173,36543.83070957262,0.9997445631391334,0.9994641782992709,0.9999654236505556
174,41504.04757850489,0.9994281610008535,0.9996665597954657,0.9996718697467442
175,47137.53134116729,0.9995692185514822,0.9995991368626347,0.9998274022591048
176,53535.666774107405,0.9995907111698519,0.9993563733700294,0.9997770651510631
177,60802.242616494266,0.999182382473205,0.9995993889053765,0.9995426310213279
178,69055.13520162345,0.9993015955195923,0.9994415055521674,0.9997981178480467
179,78428.22061337682,0.9995089857841036,0.9991906750332187,0.9995615209541531
180,89073.54638610457,0.9987122446072348,0.9994412496073753,0.9994578772791401
181,101163.7979766207,0.9988683753857437,0.9993221711740096,0.9996396800034237
182,114895.10001873109,0.9995102103691643,0.9987566022323778,0.9993821458553853
183,130490.19780144069,0.9980814385897364,0.9992513573992868,0.9991577733904671
184,148202.070579886,0.9980138520236654,0.9992472597019183,0.9995007133729775
185,168318.03533309617,0.9995327810619575,0.9979801073135445,0.9991806059682993
186,191164.40753857038,0.9977499029565519,0.9988828523803711,0.9985862703216218
187,217111.79456945098,0.9962492276157043,0.9993417535572484,0.9993567001924343
188,246581.1075822604,0.9990422569663939,0.9968406200508506,0.999016774445617
189,280050.38941836363,0.9985020415120429,0.9978768983676382,0.997590593072948
190,318062.5692794119,0.9934523928510476,0.9996592628938988,0.9989852691735435
191,361234.26997094374,0.9964690732105874,0.9962001641814279,0.999176604896289
192,410265.810582719,1.000069470319039,0.9953973037454321,0.996021825226926
193,465952.5668664687,0.9936229904471172,0.9993252509501294,0.9977260846543273
194,529197.8735958458,0.9901025030952998,0.9975227282105866,0.999766274124855
195,601027.6782070388,0.9979131015388363,0.9912570361839893,0.9952601590149128
196,682607.1834272407,0.9984584298992579,0.9956875339144934,0.9943279580745782
197,775259.7488629464,0.9873407122173654,1.0001245523109221,0.9986046469900526
198,880488.3581643483,0.9858592304631407,0.993383291398473,0.9975052766685579
199,1000000.0,0.9911179852864471,0.9872790341551647,0.9941035824641089
