,times,pi/3,pi/4,pi/5
130,69055.13520162315,0.923586950185406,0.5000055720590728,0.9557486075889514
131,79340.96665797492,0.9194424385658568,0.5000050388616076,0.9556375794320493
132,91158.88299750818,0.9151171173233398,0.5000045722822437,0.955319462970631
133,104737.08979594486,0.9106532131046242,0.5000040973640443,0.9547843252134427
134,120337.78407775905,0.9061009622969212,0.5000037068001599,0.9540194848520922
135,138262.21737646536,0.9015189918356776,0.5000033897811375,0.9530123206567145
136,158856.51294280528,0.8969739253858742,0.5000030486412649,0.9517512578503795
137,182518.34943190386,0.8925392986205684,0.5000028016821061,0.9502226998444382
138,209704.64013232305,0.8882938801341683,0.5000025552976078,0.9484135530433072
139,240940.35602395269,0.8843194069613319,0.5000023443469607,0.946312232235895
140,276828.66303920606,0.8806977485299515,0.5000021455303306,0.9439078122437551
141,318062.5692794119,0.8775077165377136,0.5000019741176125,0.9411906816528035
142,365438.3070957247,0.8748221949987062,0.5000018177283698,0.938154388513157
143,419870.70844439056,0.8727069301495515,0.500001699371915,0.934796603823588
144,482410.87041653733,0.871217029879602,0.5000015535812423,0.9311193200650977
145,554266.4520663095,0.8703932843911305,0.5000014291885219,0.9271307055452432
146,636824.9944718586,0.8702580119966213,0.5000013580043792,0.9228457667337964
147,731680.7143427177,0.8708127748297307,0.5000012270805645,0.9182876309583158
148,840665.2885618316,0.8720500170299478,0.5000011653296125,0.9134890159955316
149,965883.2241158708,0.8739460968567784,0.5000010955193335,0.9084929507623897
150,1109752.4964120698,0.8764523525082684,0.5000010243207726,0.9033529351610666
151,1275051.2407130129,0.8795017595836154,0.500000973166659,0.8981344051819213
152,1464971.3983072818,0.8830509230264827,0.5000009204463344,0.8929117810135174
153,1683180.353330955,0.8870236952915748,0.5000008289135919,0.8877668772393916
154,1933891.750455232,0.8913088260761757,0.5000008290507004,0.8827907361652294
155,2221946.860939519,0.8958590869979421,0.5000007838469918,0.8780861482967991
156,2552908.0682395166,0.9006095457096724,0.5000007748828242,0.8737547186820765
157,2933166.278390036,0.9054312556035472,0.5000006595422845,0.8698925958782303
158,3370064.3292719247,0.9103102253343495,0.500000628566275,0.8665887186873007
159,3872038.781812557,0.9151668933084668,0.5000005825586917,0.8639406148557532
160,4448782.831127576,0.9199320456642864,0.5000006100268606,0.8620200156603708
161,5111433.483440165,0.9245972293700976,0.5000006141336418,0.8608621496731544
162,5872786.613189464,0.9290787135723336,0.5000005307701391,0.8605112026131566
163,6747544.053110685,0.9334155740536336,0.5000005725438521,0.8610080976937122
164,7752597.488629464,0.9374849500789271,0.5000005138269823,0.8623034797423176
165,8907354.63861042,0.9414236522525709,0.5000004714086521,0.8643737460100382
166,10234114.021054527,0.9450201145187304,0.5000004725092378,0.867208668142962
167,11758495.540521532,0.948526031378784,0.500000389704255,0.8706827844736718
168,13509935.211980252,0.9516478623713456,0.500000341490249,0.8747537711485107
169,15522253.57427048,0.9547192295611655,0.5000004736112102,0.879323278521541
170,17834308.769319054,0.9573792509475286,0.500000377206281,0.8842785407909631
