,times,0,1,20
109,85.04489341802686,0.9957761700645127,0.9915920568011785,0.9915920568011785
110,94.37878277775391,0.9961928359229689,0.9924160092591742,0.9924160092591742
111,104.73708979594508,0.9965687598511858,0.9931603280574467,0.9931603280574467
112,116.23224686798541,0.9969037368201842,0.9938335149882832,0.9938335149882832
113,128.9890261253308,0.997210457953873,0.9944398379155933,0.9944398379155933
114,143.14589375234786,0.9974878277439855,0.9949858850881491,0.9949858850881491
115,158.85651294280527,0.9977306348275577,0.9954797239595757,0.9954797239595757
116,176.2914118095948,0.9979566535119309,0.9959251267946362,0.9959251267946362
117,195.63983435170647,0.9981592831325012,0.9963246769688838,0.9963246769688838
118,217.11179456945052,0.9983362925760134,0.9966876753054273,0.9966876753054273
119,240.9403560239527,0.99850454848841,0.9970161241672221,0.9970161241672221
120,267.3841615839949,0.9986486783238507,0.9973061392348385,0.9973061392348385
121,296.73024081888724,0.9987830150062412,0.9975730010434253,0.9975730010434253
122,329.29712550971544,0.9989004341543092,0.9978151517860309,0.9978151517860309
123,365.43830709572546,0.99901021848464,0.9980254281655541,0.9980254281655541
124,405.54607358408276,0.9991055409993986,0.9982229301974866,0.9982229301974866
125,450.05576757004974,0.999191928624994,0.9983975968970141,0.9983975968970141
126,499.45051158551405,0.9992754748934092,0.9985528998536883,0.9985528998536883
127,554.2664520663106,0.9993368151281902,0.9986986324301124,0.9986986324301124
128,615.0985788580504,0.9994142571166511,0.9988232349644309,0.9988232349644309
129,682.6071834272393,0.9994525518674434,0.998942387146852,0.998942387146852
130,757.525025877192,0.9995254000316229,0.9990409884565498,0.9990409884565498
131,840.6652885618333,0.9995469825858077,0.9991418057061955,0.9991418057061955
132,932.9304026284696,0.9996133987568557,0.9992153132756696,0.9992153132756696
133,1035.3218432956637,0.9996244826211149,0.9993014492192837,0.9993014492192837
134,1148.9510001873086,0.9996813983193419,0.9993597833458792,0.9993597833458792
135,1275.0512407130127,0.9996894800148443,0.9994292357912223,0.9994292357912223
136,1414.9912974345757,0.9997299431336966,0.9994782819621489,0.9994782819621489
137,1570.2901247293776,0.9997461987288101,0.9995311307659804,0.9995311307659804
138,1742.6333860096506,0.9997619213781165,0.99957262164287,0.99957262164287
139,1933.891750455232,0.9997938845420863,0.9996144618156437,0.9996144618156437
140,2146.1411978584056,0.9997900184226359,0.9996454430000792,0.9996454430000792
141,2381.6855519761607,0.9998208563769738,0.9996842845469689,0.9996842845469689
142,2643.081486974108,0.9998266889299005,0.9997018056209431,0.9997018056209431
143,2933.166278390049,0.9998135135346382,0.9997417553893103,0.9997417553893103
144,3255.0885998350564,0.9998727984014362,0.9997458019428268,0.9997458019428268
145,3612.3426997094302,0.9998073149579755,0.9997826738914002,0.9997826738914002
146,4008.806328898465,0.9998768095806317,0.9997873258704845,0.9997873258704845
147,4448.782831127585,0.9998608968166857,0.9997998905576863,0.9997998905576863
148,4937.047852839003,0.9997977278882297,0.9998317263927352,0.9998317263927352
149,5478.901179593945,0.9999278540964142,0.9998055335103093,0.9998055335103093
150,6080.224261649427,0.9997826191494871,0.9998592957356685,0.9998592957356685
151,6747.5440531107,0.9998434564890137,0.9998336168429403,0.9998336168429403
152,7488.10385759003,0.9999178143652926,0.9998322560674989,0.9998322560674989
153,8309.941949353404,0.9997090298742263,0.9998935608689568,0.9998935608689568
154,9221.97882333434,0.9998826973741497,0.9997874456902089,0.9997874456902089
155,10234.114021054527,0.999858055852317,0.9999021137540346,0.9999021137540346
156,11357.333583431051,0.9996458090594673,0.9998502795532809,0.9998502795532809
157,12603.829296797274,0.9998768955226277,0.9997780590376408,0.9997780590376408
158,13987.131026472385,0.9998005528599557,0.9999418514060848,0.9999418514060848
159,15522.253574270479,0.9995708216187653,0.9997606975883231,0.9997606975883231
160,17225.859653987874,0.9998026903167947,0.9998007936281696,0.9998007936281696
161,19116.440753857034,0.9997618401515942,0.9999298065206876,0.9999298065206876
162,21214.51784910632,0.9994946712773027,0.9996796819411515,0.9996796819411515
163,23542.864143224204,0.9996217501108293,0.9997974740231321,0.9997974740231321
164,26126.752255633317,0.9997077185605386,0.999883839176931,0.999883839176931
165,28994.22853882881,0.9994784549841975,0.9996102098804424,0.9996102098804424
166,32176.417502507356,0.9993146428966239,0.999727835339132,0.999727835339132
167,35707.859649004626,0.9995095317301109,0.9998311852704264,0.9998311852704264
168,39626.88638701478,0.9995362210726023,0.9995616742341551,0.9995616742341551
169,43976.03609302721,0.9991239530233661,0.999562002147528,0.999562002147528
170,48802.515836544335,0.998975396751653,0.9997389632318163,0.9997389632318163
171,54158.71378079476,0.9993980129270861,0.999562876391567,0.999562876391567
172,60102.76782070388,0.9993685436924792,0.999330974534975,0.999330974534975
173,66699.19663030129,0.9983222901487956,0.9994964967814982,0.9994964967814982
174,74019.59996915652,0.998500746450003,0.9995769516590052,0.9995769516590052
175,82143.43584919439,0.9994025707657115,0.9992683014759289,0.9992683014759289
176,91158.88299750836,0.9990452975372158,0.998989972735173,0.998989972735173
177,101163.7979766207,0.9970544492497576,0.9993396156549891,0.9993396156549891
178,112266.77735108158,0.9977856794142074,0.9994635287166795,0.9994635287166795
179,124588.3364295008,0.9994669414366497,0.9986273560031028,0.9986273560031028
180,138262.2173764659,0.9986090752970602,0.9984453430695431,0.9984453430695431
181,153436.8408930013,0.9952465570353725,0.9992780708694265,0.9992780708694265
182,170276.91722258978,0.9962955319173822,0.9993105441797921,0.9993105441797921
183,188965.23396912115,0.9993339177149521,0.997453219175012,0.997453219175012
184,209704.64013232305,0.9987016143262158,0.9976415741218064,0.9976415741218064
185,232720.2478960412,0.9933319170877264,0.9992539888308314,0.9992539888308314
186,258261.8760682675,0.9929644304118823,0.9991186863800047,0.9991186863800047
187,286606.7616948256,0.997931339922935,0.9958752071370426,0.9958752071370426
188,318062.5692794119,0.9997703620692117,0.9961162221382427,0.9961162221382427
189,352970.73027306574,0.993257047401376,0.9989648527241796,0.9989648527241796
190,391710.1490809261,0.9868939484802971,0.9992669902459917,0.9992669902459917
191,434701.3158125035,0.9925160350358686,0.9943717001670941,0.9943717001670941
192,482410.87041653733,1.0000286757943946,0.9929594778997736,0.9929594778997736
193,535356.6677410719,0.9967080962716678,0.9973793712514673,0.9973793712514673
194,594113.3984965039,0.9850807032112423,1.000081273206785,1.000081273206785
195,659318.8271333541,0.9801907618521619,0.994530695442022,0.994530695442022
196,731680.7143427207,0.9898847764891849,0.9877406684638513,0.9877406684638513
197,811984.4993184009,0.9950763533915351,0.9909780884563587,0.9909780884563587
198,901101.8251665037,0.9931826356384759,0.9962971176062071,0.9962971176062071
199,1000000.0,0.9913775166394181,0.9971632578544005,0.9971632578544005
