,times,d=0,d=1,d=200
151,6747.5440531107,7.409868848737869e-05,0.0001481707270552431,0.0001481707270552431
152,7488.10385759003,6.67727055687692e-05,0.00013351885265528303,0.00013351885265528303
153,8309.941949353404,6.017556512268851e-05,0.00012031726536443349,0.00012031726536443349
154,9221.97882333434,5.4220439872112556e-05,0.00010842659596433205,0.00010842659596433205
155,10234.114021054527,4.886120410052584e-05,9.770051713792111e-05,9.770051713792111e-05
156,11357.333583431051,4.403455314329944e-05,8.804434320419564e-05,8.804434320419564e-05
157,12603.829296797274,3.967546100566711e-05,7.934085126912883e-05,7.934085126912883e-05
158,13987.131026472387,3.575422255882218e-05,7.149111127366872e-05,7.149111127366872e-05
159,15522.25357427048,3.222403362262714e-05,6.442784602139245e-05,6.442784602139245e-05
160,17225.859653987874,2.9033284235481016e-05,5.805687501372894e-05,5.805687501372894e-05
161,19116.440753857038,2.6162895026563837e-05,5.231289692218083e-05,5.231289692218083e-05
162,21214.51784910632,2.358192835720097e-05,4.7146168581063116e-05,4.7146168581063116e-05
163,23542.864143224204,2.124742282451257e-05,4.248328835506991e-05,4.248328835506991e-05
164,26126.752255633317,1.9144497485250672e-05,3.8279505230941885e-05,3.8279505230941885e-05
165,28994.22853882881,1.725710975295856e-05,3.450019256201223e-05,3.450019256201223e-05
166,32176.417502507353,1.5551883552699233e-05,3.108866690945955e-05,3.108866690945955e-05
167,35707.859649004626,1.4010031246083816e-05,2.801092121852795e-05,2.801092121852795e-05
168,39626.88638701478,1.2627353782426492e-05,2.5246079057476316e-05,2.5246079057476316e-05
169,43976.036093027215,1.1384409457552099e-05,2.2752045385006722e-05,2.2752045385006722e-05
170,48802.515836544335,1.025566034280208e-05,2.0497813027302187e-05,2.0497813027302187e-05
171,54158.71378079476,9.23967478400064e-06,1.8473579024540436e-05,1.8473579024540436e-05
172,60102.76782070388,8.330988365723638e-06,1.665227994994403e-05,1.665227994994403e-05
173,66699.19663030129,7.510726210282336e-06,1.5002011263027027e-05,1.5002011263027027e-05
174,74019.59996915652,6.7641928935313445e-06,1.3517571959110109e-05,1.3517571959110109e-05
175,82143.43584919439,6.094880354645255e-06,1.218675521537427e-05,1.218675521537427e-05
176,91158.88299750836,5.4978037292638546e-06,1.0982756618357786e-05,1.0982756618357786e-05
177,101163.7979766207,4.956651314043483e-06,9.892851540359215e-06,9.892851540359215e-06
178,112266.77735108159,4.462811712615524e-06,8.916665416725653e-06,8.916665416725653e-06
179,124588.33642950082,4.021142873058681e-06,8.041058600815369e-06,8.041058600815369e-06
180,138262.2173764659,3.6289000397270943e-06,7.244172704677665e-06,7.244172704677665e-06
181,153436.84089300132,3.2734084807529256e-06,6.5249718160625225e-06,6.5249718160625225e-06
182,170276.91722258978,2.946286814444461e-06,5.883093894464466e-06,5.883093894464466e-06
183,188965.23396912115,2.6535539271559114e-06,5.307091068167706e-06,5.307091068167706e-06
184,209704.64013232305,2.395292692323881e-06,4.779850873998473e-06,4.779850873998473e-06
185,232720.2478960412,2.1639630383979076e-06,4.304649075628188e-06,4.304649075628188e-06
186,258261.87606826748,1.9477247489175366e-06,3.882185321099045e-06,3.882185321099045e-06
187,286606.7616948256,1.7523554956605158e-06,3.5042753863313346e-06,3.5042753863313346e-06
188,318062.5692794119,1.5805997269600284e-06,3.1560315334500213e-06,3.1560315334500213e-06
189,352970.73027306574,1.4302303611486814e-06,2.84098164603981e-06,2.84098164603981e-06
190,391710.1490809261,1.2907830254377095e-06,2.561862382528121e-06,2.561862382528121e-06
191,434701.3158125035,1.1599834165502285e-06,2.3146833594193266e-06,2.3146833594193266e-06
192,482410.8704165374,1.0437101913661642e-06,2.086619551313779e-06,2.086619551313779e-06
193,535356.6677410719,9.434909630499467e-07,1.8769170196013159e-06,1.8769170196013159e-06
194,594113.3984965039,8.561804193145122e-07,1.690771673720766e-06,1.690771673720766e-06
195,659318.8271333541,7.718117872600192e-07,1.5281875876445667e-06,1.5281875876445667e-06
196,731680.7143427207,6.935094599391548e-07,1.3822018687505983e-06,1.3822018687505983e-06
197,811984.4993184009,6.243092290186789e-07,1.2442287517254192e-06,1.2442287517254192e-06
198,901101.8251665037,5.639104615314096e-07,1.1201045998507475e-06,1.1201045998507475e-06
199,1000000.0,5.091973819349192e-07,1.0085100943190584e-06,1.0085100943190584e-06
